index,ObservationDate,Country/Region,Confirmed,Deaths,Recovered
3205,03/03/2020,Monaco,1.0,0.0,0.0
3206,03/03/2020,Morocco,1.0,0.0,0.0
3207,03/03/2020,Nepal,1.0,0.0,1.0
3208,03/03/2020,New Zealand,1.0,0.0,0.0
3209,03/03/2020,Nigeria,1.0,0.0,0.0
3210,03/03/2020,North Macedonia,1.0,0.0,0.0
3211,03/03/2020,Saudi Arabia,1.0,0.0,0.0
3212,03/03/2020,Sri Lanka,1.0,0.0,1.0
3230,03/03/2020,Ukraine,1.0,0.0,0.0
3236,03/04/2020,South Korea,5621.0,35.0,41.0
3237,03/04/2020,Italy,3089.0,107.0,276.0
3238,03/04/2020,Iran,2922.0,92.0,552.0
3253,03/04/2020,Japan,331.0,6.0,43.0
3256,03/04/2020,France,285.0,4.0,12.0
3257,03/04/2020,Germany,262.0,0.0,16.0
3260,03/04/2020,Spain,222.0,2.0,2.0
3267,03/04/2020,Singapore,110.0,0.0,78.0
3271,03/04/2020,Switzerland,90.0,0.0,3.0
3272,03/04/2020,UK,85.0,0.0,8.0
3276,03/04/2020,Kuwait,56.0,0.0,0.0
3277,03/04/2020,Norway,56.0,0.0,0.0
3278,03/04/2020,Bahrain,52.0,0.0,0.0
3279,03/04/2020,Malaysia,50.0,0.0,22.0
3281,03/04/2020,Thailand,43.0,1.0,31.0
3283,03/04/2020,Netherlands,38.0,0.0,0.0
3284,03/04/2020,Iraq,35.0,2.0,0.0
3285,03/04/2020,Sweden,35.0,0.0,0.0
3287,03/04/2020,Austria,29.0,0.0,0.0
3288,03/04/2020,India,28.0,0.0,3.0
3289,03/04/2020,United Arab Emirates,27.0,0.0,5.0
3290,03/04/2020,Iceland,26.0,0.0,0.0
3291,03/04/2020,Belgium,23.0,0.0,1.0
3295,03/04/2020,San Marino,16.0,1.0,0.0
3296,03/04/2020,Vietnam,16.0,0.0,16.0
3297,03/04/2020,Israel,15.0,0.0,1.0
3298,03/04/2020,Oman,15.0,0.0,2.0
3299,03/04/2020,Lebanon,13.0,0.0,1.0
3300,03/04/2020,Algeria,12.0,0.0,0.0
3305,03/04/2020,Croatia,10.0,0.0,0.0
3306,03/04/2020,Denmark,10.0,0.0,0.0
3307,03/04/2020,Ecuador,10.0,0.0,0.0
3310,03/04/2020,Greece,9.0,0.0,0.0
3311,03/04/2020,Czech Republic,8.0,0.0,0.0
3312,03/04/2020,Qatar,8.0,0.0,0.0
3315,03/04/2020,Belarus,6.0,0.0,0.0
3316,03/04/2020,Finland,6.0,0.0,1.0
3317,03/04/2020,Ireland,6.0,0.0,0.0
3319,03/04/2020,Mexico,5.0,0.0,1.0
3320,03/04/2020,Pakistan,5.0,0.0,0.0
3321,03/04/2020,Portugal,5.0,0.0,0.0
3322,03/04/2020,Brazil,4.0,0.0,0.0
3323,03/04/2020,Romania,4.0,0.0,1.0
3324,03/04/2020,Senegal,4.0,0.0,0.0
3326,03/04/2020,Azerbaijan,3.0,0.0,0.0
3327,03/04/2020,Georgia,3.0,0.0,0.0
3328,03/04/2020,New Zealand,3.0,0.0,0.0
3329,03/04/2020,Philippines,3.0,1.0,1.0
3330,03/04/2020,Russia,3.0,0.0,2.0
3331,03/04/2020,Saint Barthelemy,3.0,0.0,0.0
3334,03/04/2020,Egypt,2.0,0.0,1.0
3335,03/04/2020,Estonia,2.0,0.0,0.0
3336,03/04/2020,Hungary,2.0,0.0,0.0
3337,03/04/2020,Indonesia,2.0,0.0,0.0
3348,03/04/2020,Afghanistan,1.0,0.0,0.0
3349,03/04/2020,Andorra,1.0,0.0,0.0
3350,03/04/2020,Argentina,1.0,0.0,0.0
3351,03/04/2020,Armenia,1.0,0.0,0.0
3354,03/04/2020,Cambodia,1.0,0.0,1.0
3357,03/04/2020,Chile,1.0,0.0,0.0
3358,03/04/2020,Dominican Republic,1.0,0.0,0.0
3359,03/04/2020,Faroe Islands,1.0,0.0,0.0
3360,03/04/2020,Gibraltar,1.0,0.0,0.0
3361,03/04/2020,Jordan,1.0,0.0,0.0
3362,03/04/2020,Latvia,1.0,0.0,0.0
3363,03/04/2020,Liechtenstein,1.0,0.0,0.0
3364,03/04/2020,Lithuania,1.0,0.0,0.0
3365,03/04/2020,Luxembourg,1.0,0.0,0.0
3367,03/04/2020,Monaco,1.0,0.0,0.0
3368,03/04/2020,Morocco,1.0,0.0,0.0
3369,03/04/2020,Nepal,1.0,0.0,1.0
3370,03/04/2020,Nigeria,1.0,0.0,0.0
3371,03/04/2020,North Macedonia,1.0,0.0,0.0
3372,03/04/2020,Poland,1.0,0.0,0.0
3373,03/04/2020,Saudi Arabia,1.0,0.0,0.0
3374,03/04/2020,Sri Lanka,1.0,0.0,1.0
3375,03/04/2020,Tunisia,1.0,0.0,0.0
3390,03/04/2020,Ukraine,1.0,0.0,0.0
3396,03/05/2020,South Korea,6088.0,35.0,41.0
3397,03/05/2020,Italy,3858.0,148.0,414.0
3398,03/05/2020,Iran,3513.0,107.0,739.0
3410,03/05/2020,Germany,482.0,0.0,16.0
3413,03/05/2020,France,377.0,6.0,12.0
3414,03/05/2020,Japan,360.0,6.0,43.0
3418,03/05/2020,Spain,259.0,3.0,2.0
3427,03/05/2020,Singapore,117.0,0.0,78.0
3428,03/05/2020,UK,115.0,1.0,8.0
3429,03/05/2020,Switzerland,114.0,1.0,3.0
3432,03/05/2020,Sweden,94.0,0.0,0.0
3434,03/05/2020,Norway,87.0,0.0,0.0
3435,03/05/2020,Netherlands,82.0,0.0,0.0
3439,03/05/2020,Kuwait,58.0,0.0,0.0
3440,03/05/2020,Bahrain,55.0,0.0,0.0
3442,03/05/2020,Belgium,50.0,0.0,1.0
3443,03/05/2020,Malaysia,50.0,0.0,22.0
3444,03/05/2020,Thailand,47.0,1.0,31.0
3447,03/05/2020,Austria,41.0,0.0,0.0
3448,03/05/2020,Iraq,35.0,2.0,0.0
3449,03/05/2020,Iceland,34.0,0.0,0.0
3450,03/05/2020,Greece,31.0,0.0,0.0
3451,03/05/2020,India,30.0,0.0,3.0
3452,03/05/2020,United Arab Emirates,29.0,0.0,5.0
3455,03/05/2020,San Marino,21.0,1.0,0.0
3460,03/05/2020,Israel,16.0,0.0,1.0
3461,03/05/2020,Lebanon,16.0,0.0,1.0
3462,03/05/2020,Oman,16.0,0.0,2.0
3463,03/05/2020,Vietnam,16.0,0.0,16.0
3466,03/05/2020,Ecuador,13.0,0.0,0.0
3467,03/05/2020,Algeria,12.0,0.0,0.0
3468,03/05/2020,Czech Republic,12.0,0.0,0.0
3469,03/05/2020,Finland,12.0,0.0,1.0
3472,03/05/2020,Croatia,10.0,0.0,0.0
3473,03/05/2020,Denmark,10.0,0.0,0.0
3475,03/05/2020,Portugal,8.0,0.0,0.0
3476,03/05/2020,Qatar,8.0,0.0,0.0
3477,03/05/2020,Azerbaijan,6.0,0.0,0.0
3478,03/05/2020,Belarus,6.0,0.0,0.0
3479,03/05/2020,Ireland,6.0,0.0,0.0
3480,03/05/2020,Romania,6.0,0.0,1.0
3482,03/05/2020,Mexico,5.0,0.0,1.0
3483,03/05/2020,Pakistan,5.0,0.0,0.0
3484,03/05/2020,Saudi Arabia,5.0,0.0,0.0
3486,03/05/2020,Brazil,4.0,0.0,0.0
3487,03/05/2020,Chile,4.0,0.0,0.0
3488,03/05/2020,Georgia,4.0,0.0,0.0
3489,03/05/2020,Palestine,4.0,0.0,0.0
3490,03/05/2020,Russia,4.0,0.0,2.0
3491,03/05/2020,Senegal,4.0,0.0,0.0
3494,03/05/2020,Egypt,3.0,0.0,1.0
3495,03/05/2020,Estonia,3.0,0.0,0.0
3496,03/05/2020,New Zealand,3.0,0.0,0.0
3497,03/05/2020,Philippines,3.0,1.0,1.0
3498,03/05/2020,Saint Barthelemy,3.0,0.0,0.0
3501,03/05/2020,Bosnia and Herzegovina,2.0,0.0,0.0
3503,03/05/2020,Hungary,2.0,0.0,0.0
3504,03/05/2020,Indonesia,2.0,0.0,0.0
3505,03/05/2020,Morocco,2.0,0.0,0.0
3506,03/05/2020,Slovenia,2.0,0.0,0.0
3519,03/05/2020,Afghanistan,1.0,0.0,0.0
3520,03/05/2020,Andorra,1.0,0.0,0.0
3521,03/05/2020,Argentina,1.0,0.0,0.0
3522,03/05/2020,Armenia,1.0,0.0,0.0
3525,03/05/2020,Cambodia,1.0,0.0,1.0
3527,03/05/2020,Dominican Republic,1.0,0.0,0.0
3528,03/05/2020,Faroe Islands,1.0,0.0,0.0
3529,03/05/2020,Gibraltar,1.0,0.0,0.0
3530,03/05/2020,Jordan,1.0,0.0,0.0
3531,03/05/2020,Latvia,1.0,0.0,0.0
3532,03/05/2020,Liechtenstein,1.0,0.0,0.0
3533,03/05/2020,Lithuania,1.0,0.0,0.0
3534,03/05/2020,Luxembourg,1.0,0.0,0.0
3536,03/05/2020,Monaco,1.0,0.0,0.0
3537,03/05/2020,Nepal,1.0,0.0,1.0
3538,03/05/2020,Nigeria,1.0,0.0,0.0
3539,03/05/2020,North Macedonia,1.0,0.0,0.0
3540,03/05/2020,Poland,1.0,0.0,0.0
3541,03/05/2020,South Africa,1.0,0.0,0.0
3542,03/05/2020,Sri Lanka,1.0,0.0,1.0
3543,03/05/2020,Tunisia,1.0,0.0,0.0
3563,03/05/2020,Ukraine,1.0,0.0,0.0
3569,03/06/2020,South Korea,6593.0,42.0,135.0
3570,03/06/2020,Iran,4747.0,124.0,913.0
3571,03/06/2020,Italy,4636.0,197.0,523.0
3580,03/06/2020,Germany,670.0,0.0,17.0
3581,03/06/2020,France,653.0,9.0,12.0
3587,03/06/2020,Japan,420.0,6.0,46.0
3588,03/06/2020,Spain,400.0,5.0,2.0
3594,03/06/2020,Switzerland,214.0,1.0,3.0
3597,03/06/2020,UK,163.0,2.0,8.0
3601,03/06/2020,Singapore,130.0,0.0,78.0
3602,03/06/2020,Netherlands,128.0,1.0,0.0
3605,03/06/2020,Belgium,109.0,0.0,1.0
3606,03/06/2020,Norway,108.0,0.0,0.0
3608,03/06/2020,Sweden,101.0,0.0,0.0
3610,03/06/2020,Malaysia,83.0,0.0,22.0
3614,03/06/2020,Bahrain,60.0,0.0,4.0
3615,03/06/2020,Kuwait,58.0,0.0,0.0
3617,03/06/2020,Austria,55.0,0.0,0.0
3618,03/06/2020,Thailand,48.0,1.0,31.0
3619,03/06/2020,Greece,45.0,0.0,0.0
3622,03/06/2020,Iceland,43.0,0.0,0.0
3623,03/06/2020,Iraq,40.0,3.0,0.0
3624,03/06/2020,India,31.0,0.0,3.0
3625,03/06/2020,United Arab Emirates,29.0,0.0,5.0
3628,03/06/2020,Denmark,23.0,0.0,1.0
3629,03/06/2020,Lebanon,22.0,0.0,1.0
3631,03/06/2020,Israel,21.0,0.0,2.0
3632,03/06/2020,San Marino,21.0,1.0,0.0
3636,03/06/2020,Czech Republic,18.0,0.0,0.0
3637,03/06/2020,Ireland,18.0,0.0,0.0
3639,03/06/2020,Algeria,17.0,0.0,0.0
3640,03/06/2020,Oman,16.0,0.0,2.0
3641,03/06/2020,Palestine,16.0,0.0,0.0
3643,03/06/2020,Vietnam,16.0,0.0,16.0
3644,03/06/2020,Egypt,15.0,0.0,1.0
3645,03/06/2020,Finland,15.0,0.0,1.0
3647,03/06/2020,Brazil,13.0,0.0,0.0
3648,03/06/2020,Ecuador,13.0,0.0,0.0
3649,03/06/2020,Portugal,13.0,0.0,0.0
3650,03/06/2020,Russia,13.0,0.0,2.0
3652,03/06/2020,Croatia,11.0,0.0,0.0
3654,03/06/2020,Estonia,10.0,0.0,0.0
3656,03/06/2020,Romania,9.0,0.0,1.0
3657,03/06/2020,Qatar,8.0,0.0,0.0
3659,03/06/2020,Slovenia,7.0,0.0,0.0
3660,03/06/2020,Azerbaijan,6.0,0.0,0.0
3661,03/06/2020,Belarus,6.0,0.0,0.0
3662,03/06/2020,Mexico,6.0,0.0,1.0
3663,03/06/2020,Pakistan,6.0,0.0,0.0
3664,03/06/2020,Philippines,5.0,1.0,1.0
3665,03/06/2020,Poland,5.0,0.0,0.0
3666,03/06/2020,Saudi Arabia,5.0,0.0,0.0
3670,03/06/2020,Chile,4.0,0.0,0.0
3671,03/06/2020,Georgia,4.0,0.0,0.0
3672,03/06/2020,Indonesia,4.0,0.0,0.0
3673,03/06/2020,New Zealand,4.0,0.0,0.0
3674,03/06/2020,Senegal,4.0,0.0,0.0
3676,03/06/2020,North Macedonia,3.0,0.0,0.0
3677,03/06/2020,Saint Barthelemy,3.0,0.0,0.0
3684,03/06/2020,Argentina,2.0,0.0,0.0
3685,03/06/2020,Bosnia and Herzegovina,2.0,0.0,0.0
3687,03/06/2020,Dominican Republic,2.0,0.0,0.0
3688,03/06/2020,Hungary,2.0,0.0,0.0
3689,03/06/2020,Luxembourg,2.0,0.0,0.0
3690,03/06/2020,Morocco,2.0,0.0,0.0
3705,03/06/2020,Afghanistan,1.0,0.0,0.0
3706,03/06/2020,Andorra,1.0,0.0,0.0
3707,03/06/2020,Armenia,1.0,0.0,0.0
3709,03/06/2020,Bhutan,1.0,0.0,0.0
3710,03/06/2020,Cambodia,1.0,0.0,1.0
3711,03/06/2020,Cameroon,1.0,0.0,0.0
3714,03/06/2020,Colombia,1.0,0.0,0.0
3715,03/06/2020,Costa Rica,1.0,0.0,0.0
3716,03/06/2020,Faroe Islands,1.0,0.0,0.0
3717,03/06/2020,Gibraltar,1.0,0.0,0.0
3718,03/06/2020,Jordan,1.0,0.0,0.0
3719,03/06/2020,Latvia,1.0,0.0,0.0
3720,03/06/2020,Liechtenstein,1.0,0.0,0.0
3721,03/06/2020,Lithuania,1.0,0.0,0.0
3723,03/06/2020,Monaco,1.0,0.0,0.0
3724,03/06/2020,Nepal,1.0,0.0,1.0
3725,03/06/2020,Nigeria,1.0,0.0,0.0
3726,03/06/2020,Peru,1.0,0.0,0.0
3727,03/06/2020,Serbia,1.0,0.0,0.0
3728,03/06/2020,Slovakia,1.0,0.0,0.0
3729,03/06/2020,South Africa,1.0,0.0,0.0
3730,03/06/2020,Sri Lanka,1.0,0.0,1.0
3731,03/06/2020,Togo,1.0,0.0,0.0
3732,03/06/2020,Tunisia,1.0,0.0,0.0
3760,03/06/2020,Ukraine,1.0,0.0,0.0
3761,03/06/2020,Vatican City,1.0,0.0,0.0
3768,03/07/2020,South Korea,7041.0,44.0,135.0
3769,03/07/2020,Italy,5883.0,233.0,589.0
3770,03/07/2020,Iran,5823.0,145.0,1669.0
3776,03/07/2020,France,949.0,11.0,12.0
3778,03/07/2020,Germany,799.0,0.0,18.0
3784,03/07/2020,Spain,500.0,10.0,30.0
3786,03/07/2020,Japan,461.0,6.0,76.0
3791,03/07/2020,Switzerland,268.0,1.0,3.0
3794,03/07/2020,UK,206.0,2.0,18.0
3795,03/07/2020,Netherlands,188.0,1.0,0.0
3797,03/07/2020,Belgium,169.0,0.0,1.0
3799,03/07/2020,Sweden,161.0,0.0,0.0
3800,03/07/2020,Norway,147.0,0.0,0.0
